City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,nyagan,62.1406,65.3936,268.43,89,100,4.48,RU,1705825431
368,yichang,30.7144,111.2847,280.32,50,100,4.49,CN,1705825432
369,mitu,1.1983,-70.1733,295.19,98,99,0.4,CO,1705825432
370,chos malal,-37.3781,-70.2709,291.73,25,0,0.81,AR,1705825432
371,murun-kuren,49.6342,100.1625,256.75,82,93,0.91,MN,1705825433
372,comodoro rivadavia,-45.8667,-67.5,291.07,25,0,6.69,AR,1705825433
373,swakopmund,-22.6833,14.5333,293.7,79,48,2.68,NA,1705825433
374,mwene-ditu,-7.0,23.45,292.5,98,100,1.34,CD,1705825434
375,aioun,16.6614,-9.6149,294.75,11,100,4.24,MR,1705825434
376,al bawiti,28.3492,28.8659,294.46,23,100,5.08,EG,1705825434
377,antalaha,-14.9003,50.2788,299.04,82,100,2.71,MG,1705825435
378,kemijarvi,66.7131,27.4306,257.37,99,100,2.07,FI,1705825392
379,tinguindin,19.75,-102.4833,287.76,53,99,1.94,MX,1705825436
380,shingu,33.7333,135.9833,286.2,74,8,3.31,JP,1705825436
381,tralee,52.2704,-9.7026,283.64,87,100,10.39,IE,1705825436
382,ola,59.5833,151.2833,252.67,97,100,3.66,RU,1705825437
383,valley city,46.9233,-98.0032,259.44,85,100,13.38,US,1705825437
384,mariehamn,60.0973,19.9348,274.07,100,100,9.77,AX,1705825437
385,okhotsk,59.3833,143.3,239.95,100,35,1.53,RU,1705825438
386,zuidhorn,53.2467,6.4028,275.33,61,100,8.23,NL,1705825438
387,arenapolis,-14.4503,-56.8461,296.49,85,96,1.68,BR,1705825438
388,klyuchi,52.2667,79.1667,260.6,83,5,1.63,RU,1705825439
389,mount pearl,47.5166,-52.7813,270.22,93,100,3.09,CA,1705825439
390,muzaffarabad,34.37,73.4711,292.33,12,0,2.02,PK,1705825439
391,saint-francois,46.4154,3.9054,271.29,86,100,1.03,FR,1705825440
392,ratlam,23.3167,75.0667,295.9,19,55,3.67,IN,1705825440
393,berdigestyakh,62.0989,126.6992,237.93,100,93,1.27,RU,1705825441
394,braco do norte,-28.275,-49.1656,293.26,99,82,0.87,BR,1705825441
395,ancud,-41.8697,-73.8203,282.83,82,0,1.62,CL,1705825441
396,cushing,35.9851,-96.767,267.08,53,100,1.54,US,1705825442
397,sos'va,59.1766,61.8558,268.18,82,100,4.92,RU,1705825442
398,antofagasta,-23.65,-70.4,292.75,89,75,1.76,CL,1705825442
399,huarmey,-10.0681,-78.1522,295.99,86,100,3.16,PE,1705825443
400,planaltina,-15.4528,-47.6142,292.87,87,100,1.63,BR,1705825443
401,chul'man,56.8479,124.9104,247.63,99,100,0.94,RU,1705825443
402,port douglas,-16.4833,145.4667,300.45,85,100,0.92,AU,1705825444
403,lubang,13.8584,120.124,300.16,73,43,4.64,PH,1705825444
404,mikhaylovskoye,51.8239,79.7172,262.81,80,7,2.23,RU,1705825444
405,bereznik,62.8551,42.7072,247.04,100,78,0.88,RU,1705825445
406,vernon,50.2581,-119.2691,271.49,99,100,0.19,CA,1705825212
407,st. paul,44.9444,-93.0933,258.44,67,0,5.66,US,1705825446
408,morococha,-11.5997,-76.1411,276.72,88,100,1.67,PE,1705825446
409,amursk,50.2261,136.8994,252.03,92,100,1.56,RU,1705825446
410,isangel,-19.55,169.2667,301.68,77,66,1.56,VU,1705825368
411,mahibadhoo,3.7833,72.9667,300.89,79,6,4.33,MV,1705825447
412,christchurch,-43.5333,172.6333,292.89,78,75,3.6,NZ,1705825383
413,kloulklubed,7.0419,134.2556,302.43,78,33,9.87,PW,1705825447
414,mandal,25.45,74.5667,294.57,22,26,1.9,IN,1705825448
415,bei'an,24.5399,109.533,280.53,77,100,4.2,CN,1705825448
416,nema,57.5067,50.5011,266.81,96,100,5.01,RU,1705825448
417,undurkhaan,47.3194,110.6556,249.14,89,16,2.02,MN,1705825449
418,plau am see,53.4582,12.2625,272.57,60,100,1.79,DE,1705825449
419,chumphon,10.3333,98.8333,305.93,35,100,1.25,TH,1705825450
420,buritis,-15.6178,-46.4233,295.5,76,95,1.09,BR,1705825450
421,turaif,31.6725,38.6637,288.29,38,0,5.14,SA,1705825451
422,goshaingaon,26.4379,89.9788,296.94,35,0,2.2,IN,1705825451
423,avanigadda,16.0215,80.9181,303.68,52,0,4.21,IN,1705825451
424,bam,29.106,58.357,290.28,22,32,2.32,IR,1705825452
425,balimbing,5.0825,119.9658,300.6,80,100,5.74,PH,1705825452
426,tres lagoas,-20.7511,-51.6783,295.59,92,100,1.89,BR,1705825452
427,chapada dos guimaraes,-15.4606,-55.7497,294.96,71,89,2.05,BR,1705825453
428,durban,-29.8579,31.0292,299.66,68,0,6.63,ZA,1705825453
429,machico,32.7,-16.7667,289.66,79,20,3.6,PT,1705825454
430,kangal,39.2335,37.3911,277.12,97,100,2.72,TR,1705825454
431,la'ie,21.6477,-157.9253,297.13,85,15,0.45,US,1705825426
432,pindi bhattian,31.8978,73.273,295.29,14,1,3.26,PK,1705825455
433,nurmijarvi,60.4641,24.8073,270.53,91,75,5.14,FI,1705825187
434,hailey,43.5196,-114.3153,273.59,84,100,4.12,US,1705825454
435,four marks,51.1073,-1.0495,282.6,93,100,6.69,GB,1705825456
436,kharsia,21.9667,83.1167,299.82,47,91,2.54,IN,1705825456
437,pacific grove,36.6177,-121.9166,285.38,92,100,2.06,US,1705825226
438,de queen,34.0379,-94.3413,268.22,63,0,3.6,US,1705825457
439,malanje,-9.5402,16.341,294.82,74,46,2.92,AO,1705825457
440,parvatipuram,18.7833,83.4333,303.25,43,59,2.99,IN,1705825458
441,kirakira,-10.4544,161.9205,299.96,89,100,3.56,SB,1705825458
442,palmer,42.1584,-72.3287,262.86,61,0,4.12,US,1705825459
443,kearney,40.6995,-99.0815,260.46,81,0,7.72,US,1705825459
444,taltal,-25.4,-70.4833,292.43,84,92,0.66,CL,1705825459
445,khuzdar,27.7384,66.6434,288.99,18,80,1.94,PK,1705825460
446,lompoc,34.6391,-120.4579,286.55,88,100,3.6,US,1705825414
447,puerto eldorado,-26.4084,-54.6946,293.65,99,11,0.64,AR,1705825460
448,labrador city,52.9463,-66.9114,254.1,78,75,5.14,CA,1705825461
449,inarajan village,13.2736,144.7484,301.69,74,62,10.22,GU,1705825461
450,taounate,34.5,-4.8333,282.82,75,0,1.7,MA,1705825461
451,penhalonga,-18.8911,32.6978,293.02,70,63,1.48,ZW,1705825462
452,kuta,-8.7233,115.1723,304.12,70,20,7.72,ID,1705825462
453,ujae,8.9322,165.7642,300.41,82,100,8.92,MH,1705825462
454,ust-tsilma,65.441,52.1498,248.49,100,98,1.34,RU,1705825463
455,upper grand lagoon,30.1633,-85.7408,273.16,52,0,3.6,US,1705825463
456,turuntayevo,52.2,107.6167,251.2,82,100,0.62,RU,1705825463
457,villa gesell,-37.2639,-56.973,289.29,78,0,3.74,AR,1705825297
458,sao tome,0.3365,6.7273,301.18,74,7,1.46,ST,1705825464
459,essaouira,31.5125,-9.77,285.87,76,0,4.63,MA,1705825465
460,chabahar,25.2919,60.643,297.04,42,80,2.93,IR,1705825465
461,sinan,34.8262,126.1086,278.21,78,99,11.23,KR,1705825465
462,aykhal,66.0,111.5,257.5,92,100,8.21,RU,1705825466
463,mawu,29.5923,107.3139,278.75,90,100,1.08,CN,1705825466
464,krasnovishersk,60.4078,57.082,269.45,96,100,2.97,RU,1705825466
465,selfoss,63.9331,-20.9971,267.3,96,60,3.32,IS,1705825467
466,wanning,18.8003,110.3967,295.96,76,89,5.01,CN,1705825198
467,duku,11.2361,4.9073,297.83,11,0,3.54,NG,1705825467
468,shaowu,27.3409,117.4831,281.64,82,100,1.7,CN,1705825468
469,nakatsugawa,35.4833,137.5,281.54,96,97,1.8,JP,1705825468
470,olten,47.35,7.9033,271.38,86,100,1.45,CH,1705825468
471,dali,25.7,100.1833,287.75,35,86,4.41,CN,1705825469
472,yeraliyev,43.2,51.65,282.47,78,82,4.14,KZ,1705825469
473,sitka,57.0531,-135.33,274.09,86,75,1.54,US,1705825469
474,taulaga,-11.0553,-171.0883,302.3,69,38,2.53,AS,1705825470
475,grootfontein,-19.5667,18.1167,296.91,64,20,1.54,NA,1705825470
476,shangmei,27.7428,111.2956,275.24,92,100,2.65,CN,1705825470
477,ibradi,37.0969,31.5992,280.8,88,100,1.78,TR,1705825471
478,kavaratti,10.5669,72.642,301.29,75,59,5.11,IN,1705825471
479,thunder bay,48.4001,-89.3168,253.14,77,75,1.03,CA,1705825271
480,bethanie,-26.4833,17.15,302.44,29,4,0.78,NA,1705825472
481,egilsstadir,65.2653,-14.3948,269.1,74,0,1.03,IS,1705825473
482,colonia,50.9333,6.95,275.7,74,0,3.6,DE,1705825268
483,novyy turtkul',41.55,61.0167,278.1,43,100,4.45,UZ,1705825474
484,usogorsk,63.4106,48.6872,248.52,100,100,1.43,RU,1705825474
485,zhanaozen,43.3,52.8,281.25,57,3,5.25,KZ,1705825474
486,flying fish cove,-10.4217,105.6791,302.97,70,75,3.6,CX,1705825475
487,chongoyape,-6.6406,-79.3892,298.08,81,93,0.77,PE,1705825475
488,yen vinh,18.6667,105.6667,297.3,74,59,4.85,VN,1705825476
489,sabang,5.8933,95.3214,300.89,77,62,7.14,ID,1705825476
490,carbonear,47.7332,-53.2148,270.93,91,100,1.02,CA,1705825476
491,belle fourche,44.6714,-103.8522,279.88,66,98,1.13,US,1705825477
492,as samawah,31.332,45.2944,293.17,31,3,2.92,IQ,1705825477
493,el matama,16.7095,33.3565,298.26,32,58,4.55,SD,1705825478
494,kone,-21.0595,164.8658,300.91,78,100,1.77,NC,1705825478
495,tomatlan,19.9333,-105.25,292.74,86,6,1.03,MX,1705825478
496,fomboni,-12.28,43.7425,300.36,85,100,15.44,KM,1705825479
497,znamenka,52.4167,41.4311,259.72,96,59,3.51,RU,1705825479
498,dunedin,-45.8742,170.5036,289.15,80,100,1.79,NZ,1705825480
499,anqing,30.5092,117.0506,278.21,74,97,6.48,CN,1705825480
500,n'dalatando,-9.2978,14.9116,293.58,86,100,1.1,AO,1705825481
501,lewiston orchards,46.3804,-116.9754,279.97,97,100,1.93,US,1705825481
502,northam,51.0333,-4.2167,285.18,91,100,10.11,GB,1705825481
503,patti,31.2808,74.8572,295.0,14,0,3.69,IN,1705825482
504,kuusamo,65.9667,29.1833,255.17,92,100,1.54,FI,1705825482
505,constantia,44.1833,28.65,269.53,75,5,4.79,RO,1705825262
506,nobeoka,32.5833,131.6667,286.27,71,9,6.35,JP,1705825483
507,sedrata,36.1287,7.5338,280.48,86,41,5.17,DZ,1705825483
508,san julian,21.0167,-102.1667,285.6,67,100,1.84,MX,1705825483
509,carmelo,-33.9892,-58.2856,287.06,88,0,3.73,UY,1705825484
510,tranqueras,-31.2,-55.75,287.39,98,24,1.77,UY,1705825484
511,kapa'a,22.0752,-159.319,297.14,87,100,2.57,US,1705825484
512,seabra,-12.4186,-41.7703,293.81,76,100,0.44,BR,1705825264
513,dalandzadgad,43.5708,104.425,257.42,76,1,4.31,MN,1705825485
514,paris,48.8534,2.3488,275.61,77,100,5.14,FR,1705825322
515,abepura,-2.6333,140.5833,300.6,78,20,3.09,ID,1705825486
516,salinopolis,-0.6136,-47.3561,299.18,87,11,4.13,BR,1705825486
517,guarapari,-20.6667,-40.4975,298.09,94,100,1.32,BR,1705825486
518,janoshalma,46.2986,19.3258,271.71,70,3,2.4,HU,1705825487
519,tazacorte,28.629,-17.9293,290.69,70,40,6.17,ES,1705825487
520,bangar,16.8936,120.4243,301.27,68,29,4.08,PH,1705825487
521,rye,40.9807,-73.6837,268.25,67,0,8.23,US,1705825383
522,adelaide,-34.9333,138.6,299.29,48,20,8.23,AU,1705825361
523,ilomantsi,62.6716,30.9328,258.96,97,100,3.28,FI,1705825359
524,rio grande,-32.035,-52.0986,294.41,63,89,5.49,BR,1705825473
525,lincoln city,44.9582,-124.0179,283.63,96,100,7.6,US,1705825489
526,nadym,65.5333,72.5167,267.21,96,100,3.94,RU,1705825259
527,qarchi gak,37.04,66.7889,289.51,23,2,8.07,AF,1705825490
528,mujiayingzi,42.1167,118.7833,257.75,56,40,7.28,CN,1705825490
529,tannum sands,-23.9504,151.3693,303.09,70,20,7.2,AU,1705825491
530,ilebo,-4.3167,20.5833,302.39,58,85,2.07,CD,1705825492
531,gereida,11.2811,25.1414,296.52,12,3,6.86,SD,1705825492
532,hami,42.8,93.45,269.29,48,7,1.09,CN,1705825492
533,soderhamn,61.3037,17.0592,268.68,92,100,5.29,SE,1705825493
534,naracoorte,-36.9579,140.7383,296.02,36,4,7.36,AU,1705825493
535,lethem,3.3803,-59.7968,297.23,81,10,4.2,GY,1705825494
536,tamanrasset,22.785,5.5228,292.37,6,100,1.77,DZ,1705825494
537,pechory,57.8164,27.6119,265.85,97,100,2.28,RU,1705825494
538,michurinsk,52.8978,40.4907,261.64,96,80,2.57,RU,1705825495
539,betong,5.7743,101.0723,300.74,65,100,1.44,TH,1705825495
540,coahuayana de hidalgo,18.7,-103.6583,296.15,86,100,1.25,MX,1705825495
541,bonthe,7.5264,-12.505,298.66,84,100,0.89,SL,1705825496
542,puerto colombia,10.9878,-74.9547,300.2,86,1,9.24,CO,1705825496
543,kilindoni,-7.9139,39.6668,299.26,86,100,5.33,TZ,1705825496
544,bubaque,11.2833,-15.8333,297.87,70,70,6.36,GW,1705825497
545,jatai,-17.8814,-51.7144,294.55,93,100,1.26,BR,1705825497
546,cova figueira,14.8905,-24.2934,292.86,71,45,7.24,CV,1705825497
547,tucupita,9.0622,-62.051,294.85,99,37,1.23,VE,1705825498
548,eisfeld,50.4167,10.9167,271.99,80,100,1.84,DE,1705825498
549,kaiapoi,-43.3783,172.6401,292.98,89,75,3.6,NZ,1705825498
550,al muwayh,22.4333,41.7583,294.87,31,0,8.6,SA,1705825499
551,tolanaro,-25.0319,46.9987,299.19,94,75,4.12,MG,1705825499
552,porto novo,6.4965,2.6036,299.05,75,8,1.17,BJ,1705825499
553,altus,34.6381,-99.334,270.88,51,100,5.14,US,1705825500
554,sao jose do calcado,-21.0253,-41.6544,295.19,93,100,2.0,BR,1705825500
555,argo,37.6333,22.7333,280.68,82,100,6.2,GR,1705825500
556,puerto aysen,-45.4,-72.7,278.92,99,71,1.21,CL,1705825501
557,tecuci,45.8497,27.4344,272.06,62,71,3.62,RO,1705825339
558,novokuznetsk,53.7557,87.1099,262.31,84,5,0.42,RU,1705825502
559,korla,41.7597,86.1469,270.21,41,60,5.84,CN,1705825502
560,sidney,-33.8679,151.2073,310.84,47,0,8.75,AU,1705825465
561,puerto san jose,13.9256,-90.8244,297.49,66,99,2.19,GT,1705825503
562,nagqu,31.5,92.0,266.73,32,100,5.04,CN,1705825503
563,karak city,31.1637,35.762,290.16,29,100,3.07,JO,1705825503
564,saint-denis,48.9167,2.3333,275.97,77,100,6.69,FR,1705825504
565,kalyazin,57.2403,37.8433,253.16,98,73,2.3,RU,1705825504
566,borgo,46.0514,11.4544,278.13,71,4,1.68,IT,1705825504
567,tawau,4.2498,117.8871,304.22,67,85,0.93,MY,1705825505
568,kutoarjo,-7.7169,109.9128,301.77,77,76,4.12,ID,1705825505
569,troitsko-pechorsk,62.7084,56.1964,261.87,96,100,2.68,RU,1705825506
570,kapuskasing,49.4169,-82.4331,251.2,77,0,2.06,CA,1705825506
571,petauke,-14.2426,31.3253,294.64,77,100,3.21,ZM,1705825507
572,atar,20.5169,-13.0499,294.04,15,0,2.48,MR,1705825507
573,levuka,50.1834,-105.4011,257.05,96,76,2.37,CA,1705825507
574,kansanshi,-12.0951,26.4273,290.76,96,100,0.77,ZM,1705825508
575,kruisfontein,-34.0033,24.7314,300.86,42,3,6.91,ZA,1705825508
576,famagusta,35.125,33.95,292.64,87,100,2.05,CY,1705825509
577,xinyuan,37.3,99.0,265.5,12,0,4.72,CN,1705825509
578,nouadhibou,20.931,-17.0347,290.14,67,0,6.69,MR,1705825509
579,aldinga beach,-35.2793,138.4604,298.39,60,0,7.89,AU,1705825510
580,dakhla,23.6848,-15.958,289.16,77,0,14.92,EH,1705825510
581,panama city beach,30.1766,-85.8055,273.16,53,0,2.57,US,1705825467
582,pitimbu,-7.4706,-34.8086,298.48,75,5,3.57,BR,1705825511
583,pajok,3.8651,32.4821,306.05,19,21,2.31,SS,1705825511
584,belyayevka,51.3974,56.4096,268.39,78,59,7.99,RU,1705825511
585,sosua,19.7667,-70.5167,295.5,86,5,1.98,DO,1705825512
